,name
12865,jaime lannister
12866,tywin lannister
12867,tyrion lannister
12868,jaime lannister
12869,tyrion lannister
12870,jaime lannister
12871,tyrion lannister
12872,jaime lannister
12873,tyrion lannister
12874,jaime lannister
12875,jaime lannister
12876,tywin lannister
12877,tywin lannister
12878,shae
12879,tywin lannister
12880,shae
12881,tywin lannister
12882,shae
12883,tywin lannister
12884,shae
12885,tywin lannister
12886,shae
12887,shae
12888,tywin lannister
12889,shae
12890,shae
12891,oberyn martell
12892,shae
12893,mace
12894,shae
12895,tywin lannister
12896,shae
12897,tywin lannister
12898,oberyn martell
12899,shae
12900,oberyn martell
12901,shae
12902,tyrion lannister
12903,shae
12904,tyrion lannister
12905,tywin lannister
12906,tyrion lannister
12907,tywin lannister
12908,tyrion lannister
12909,tywin lannister
12910,tyrion lannister
12911,tywin lannister
12912,tyrion lannister
12913,tywin lannister
12914,tyrion lannister
12915,tyrion lannister
12916,tyrion lannister
12917,tywin lannister
12918,tyrion lannister
12919,jaime lannister
12920,tyrion lannister
12921,jaime lannister
12922,tyrion lannister
12923,jaime lannister
12924,tyrion lannister
12925,jaime lannister
12926,tyrion lannister
12927,jaime lannister
12928,tyrion lannister
12929,jaime lannister
12930,tyrion lannister
12931,tyrion lannister
12932,jaime lannister
12933,tyrion lannister
12934,jaime lannister
12935,tyrion lannister
12936,jaime lannister
12937,guard
12938,guard
12939,prisoner
12940,cersei lannister
12941,cersei lannister
12942,mountain
12943,cersei lannister
12944,sandor clegane
12945,arya stark
12946,arya stark
12947,dying man
12948,sandor clegane
12949,dying man
12950,sandor clegane
12951,dying man
12952,sandor clegane
12953,dying man
12954,arya stark
12955,dying man
12956,arya stark
12957,dying man
12958,arya stark
12959,dying man
12960,arya stark
12961,dying man
12962,sandor clegane
12963,dying man
12964,dying man
12965,sandor clegane
12966,sandor clegane
12967,sandor clegane
12968,rorge
12969,sandor clegane
12970,rorge
12971,sandor clegane
12972,arya stark
12973,sandor clegane
12974,arya stark
12975,sandor clegane
12976,rorge
12977,arya stark
12978,sandor clegane
12979,man
12980,man
12981,jon snow
12982,man
12983,sam
12984,man
12985,alliser
12986,alliser
12987,jon snow
12988,jon snow
12989,janos slynt
12990,jon snow
12991,alliser
12992,jon snow
12993,alliser
12994,jon snow
12995,alliser
12996,grenn
12997,alliser
12998,jon snow
12999,alliser
13000,jon snow
13001,alliser
13002,jon snow
13003,alliser
13004,jon snow
13005,alliser
13006,jon snow
13007,alliser
13008,yarwick
13009,alliser
13010,alliser
13011,yarwick
13012,bronn
13013,tyrion lannister
13014,bronn
13015,tyrion lannister
13016,bronn
13017,tyrion lannister
13018,bronn
13019,tyrion lannister
13020,bronn
13021,tyrion lannister
13022,bronn
13023,tyrion lannister
13024,bronn
13025,tyrion lannister
13026,bronn
13027,tyrion lannister
13028,bronn
13029,bronn
13030,tyrion lannister
13031,bronn
13032,tyrion lannister
13033,bronn
13034,tyrion lannister
13035,bronn
13036,tyrion lannister
13037,bronn
13038,tyrion lannister
13039,bronn
13040,tyrion lannister
13041,bronn
13042,tyrion lannister
13043,bronn
13044,bronn
13045,tyrion lannister
13046,bronn
13047,tyrion lannister
13048,bronn
13049,tyrion lannister
13050,bronn
13051,tyrion lannister
13052,bronn
13053,daenerys targaryen
13054,daario
13055,daario
13056,daenerys targaryen
13057,daario
13058,daenerys targaryen
13059,daario
13060,daenerys targaryen
13061,daario
13062,daenerys targaryen
13063,daario
13064,daenerys targaryen
13065,daario
13066,daenerys targaryen
13067,daario
13068,daenerys targaryen
13069,daario
13070,daenerys targaryen
13071,daenerys targaryen
13072,daenerys targaryen
13073,selyse
13074,melisandre
13075,selyse
13076,melisandre
13077,selyse
13078,melisandre
13079,melisandre
13080,melisandre
13081,selyse
13082,melisandre
13083,selyse
13084,melisandre
13085,melisandre
13086,selyse
13087,melisandre
13088,melisandre
13089,selyse
13090,melisandre
13091,selyse
13092,melisandre
13093,selyse
13094,melisandre
13095,melisandre
13096,daario
13097,jorah mormont
13098,daenerys targaryen
13099,jorah mormont
13100,daenerys targaryen
13101,jorah mormont
13102,daenerys targaryen
13103,jorah mormont
13104,daenerys targaryen
13105,jorah mormont
13106,daenerys targaryen
13107,jorah mormont
13108,daenerys targaryen
13109,jorah mormont
13110,daenerys targaryen
13111,jorah mormont
13112,daenerys targaryen
13113,jorah mormont
13114,daenerys targaryen
13115,jorah mormont
13116,daenerys targaryen
13117,jorah mormont
13118,daenerys targaryen
13119,jorah mormont
13120,daenerys targaryen
13121,jorah mormont
13122,daenerys targaryen
13123,daenerys targaryen
13124,jorah mormont
13125,daenerys targaryen
13126,sandor clegane
13127,arya stark
13128,sandor clegane
13129,arya stark
13130,sandor clegane
13131,sandor clegane
13132,sandor clegane
13133,sandor clegane
13134,arya stark
13135,sandor clegane
13136,arya stark
13137,brienne
13138,podrick
13139,brienne
13140,podrick
13141,brienne
13142,podrick
13143,hot pie
13144,brienne
13145,hot pie
13146,hot pie
13147,brienne
13148,hot pie
13149,brienne
13150,hot pie
13151,brienne
13152,hot pie
13153,hot pie
13154,brienne
13155,hot pie
13156,brienne
13157,podrick
13158,brienne
13159,podrick
13160,brienne
13161,podrick
13162,hot pie
13163,brienne
13164,hot pie
13165,brienne
13166,hot pie
13167,brienne
13168,hot pie
13169,brienne
13170,hot pie
13171,brienne
13172,hot pie
13173,podrick
13174,hot pie
13175,brienne
13176,brienne
13177,podrick
13178,brienne
13179,podrick
13180,brienne
13181,podrick
13182,brienne
13183,podrick
13184,tyrion lannister
13185,oberyn martell
13186,tyrion lannister
13187,oberyn martell
13188,tyrion lannister
13189,oberyn martell
13190,tyrion lannister
13191,oberyn martell
13192,tyrion lannister
13193,oberyn martell
13194,tyrion lannister
13195,oberyn martell
13196,tyrion lannister
13197,oberyn martell
13198,tyrion lannister
13199,oberyn martell
13200,tyrion lannister
13201,oberyn martell
13202,tyrion lannister
13203,oberyn martell
13204,oberyn martell
13205,sansa stark
13206,robin
13207,sansa stark
13208,robin
13209,sansa stark
13210,robin
13211,sansa stark
13212,robin
13213,sansa stark
13214,robin
13215,sansa stark
13216,robin
13217,sansa stark
13218,robin
13219,sansa stark
13220,robin
13221,sansa stark
13222,robin
13223,sansa stark
13224,robin
13225,sansa stark
13226,robin
13227,sansa stark
13228,robin
13229,sansa stark
13230,robin
13231,sansa stark
13232,sansa stark
13233,petyr baelish
13234,sansa stark
13235,petyr baelish
13236,sansa stark
13237,petyr baelish
13238,sansa stark
13239,petyr baelish
13240,sansa stark
13241,petyr baelish
13242,sansa stark
13243,petyr baelish
13244,petyr baelish
13245,sansa stark
13246,petyr baelish
13247,sansa stark
13248,lysa
13249,lysa
13250,sansa stark
13251,lysa
13252,sansa stark
13253,lysa
13254,sansa stark
13255,lysa
13256,sansa stark
13257,lysa
13258,sansa stark
13259,lysa
13260,petyr baelish
13261,lysa
13262,petyr baelish
13263,lysa
13264,petyr baelish
13265,petyr baelish
13266,petyr baelish
13267,man
13268,man
13269,moles town whore
13270,man
13271,moles town whore
13272,gilly
13273,moles town whore
13274,gilly
13275,moles town whore
13276,gilly
13277,moles town whore
13278,gilly
13279,moles town whore
13280,gilly
13281,sam
13282,jon snow
13283,sam
13284,grenn
13285,ed
13286,grenn
13287,ed
13288,grenn
13289,sam
13290,grenn
13291,jon snow
13292,sam
13293,pyp
13294,ed
13295,sam
13296,jon snow
13297,ed
13298,grenn
13299,ed
13300,pyp
13301,ed
13302,daenerys targaryen
13303,missandei
13304,daenerys targaryen
13305,missandei
13306,daenerys targaryen
13307,missandei
13308,daenerys targaryen
13309,missandei
13310,daenerys targaryen
13311,missandei
13312,daenerys targaryen
13313,missandei
13314,daenerys targaryen
13315,missandei
13316,daenerys targaryen
13317,missandei
13318,grey worm
13319,missandei
13320,grey worm
13321,missandei
13322,grey worm
13323,missandei
13324,grey worm
13325,missandei
13326,grey worm
13327,missandei
13328,grey worm
13329,missandei
13330,missandei
13331,grey worm
13332,missandei
13333,grey worm
13334,missandei
13335,missandei
13336,grey worm
13337,ramsay bolton
13338,theon greyjoy
13339,ramsay bolton
13340,theon greyjoy
13341,ramsay bolton
13342,ramsay bolton
13343,theon greyjoy
13344,ramsay bolton
13345,guard
13346,ralf
13347,theon greyjoy
13348,ralf
13349,theon greyjoy
13350,everyone
13351,ralf
13352,theon greyjoy
13353,ralf
13354,theon greyjoy
13355,ralf
13356,theon greyjoy
13357,ralf
13358,theon greyjoy
13359,ralf
13360,theon greyjoy
13361,ralf
13362,theon greyjoy
13363,ralf
13364,theon greyjoy
13365,man
13366,theon greyjoy
13367,ramsay bolton
13368,theon greyjoy
13369,ramsay bolton
13370,petyr
13371,lord royce
13372,petyr
13373,lord royce
13374,petyr
13375,lord royce
13376,petyr
13377,lady anya
13378,petyr
13379,lady anya
13380,lord royce
13381,petyr
13382,lord royce
13383,lady anya
13384,petyr
13385,lord royce
13386,petyr
13387,lady anya
13388,lady anya
13389,petyr
13390,lady anya
13391,sansa stark
13392,lord royce
13393,sansa stark
13394,lady anya
13395,sansa stark
13396,lord royce
13397,sansa stark
13398,ser vance
13399,lord royce
13400,lady anya
13401,sansa stark
13402,lord royce
13403,sansa stark
13404,lady anya
13405,lord royce
13406,lady anya
13407,lord royce
13408,petyr
13409,lady anya
13410,petyr
13411,lord royce
13412,petyr
13413,lord royce
13414,petyr
13415,lady anya
13416,petyr
13417,lady anya
13418,petyr
13419,lady anya
13420,petyr
13421,lord royce
13422,petyr
13423,boy
13424,ser barristan
13425,ser jorah
13426,ser barristan
13427,ser jorah
13428,ser barristan
13429,ser jorah
13430,ser barristan
13431,ser jorah
13432,ser barristan
13433,ser jorah
13434,ser barristan
13435,ser jorah
13436,ser barristan
13437,daenerys targaryen
13438,ser jorah
13439,daenerys targaryen
13440,ser jorah
13441,daenerys targaryen
13442,ser jorah
13443,daenerys targaryen
13444,ser jorah
13445,daenerys targaryen
13446,ser jorah
13447,daenerys targaryen
13448,ser jorah
13449,daenerys targaryen
13450,ser jorah
13451,daenerys targaryen
13452,ser jorah
13453,daenerys targaryen
13454,ser jorah
13455,daenerys targaryen
13456,ser jorah
13457,daenerys targaryen
13458,ser jorah
13459,daenerys targaryen
13460,ser jorah
13461,daenerys targaryen
13462,ser jorah
13463,daenerys targaryen
13464,ser jorah
13465,daenerys targaryen
13466,ser jorah
13467,daenerys targaryen
13468,ramsay bolton
13469,lord bolton
13470,ramsay bolton
13471,ramsay bolton
13472,ramsay bolton
13473,ramsay bolton
13474,ramsay bolton
13475,roose
13476,ramsay bolton
13477,roose
13478,ramsay bolton
13479,ramsay bolton
13480,sansa stark
13481,petyr
13482,sansa stark
13483,petyr
13484,sansa stark
13485,petyr
13486,sansa stark
13487,petyr
13488,sansa stark
13489,petyr
13490,sandor clegane
13491,arya stark
13492,sandor clegane
13493,arya stark
13494,sandor clegane
13495,arya stark
13496,sandor clegane
13497,arya stark
13498,sandor clegane
13499,arya stark
13500,sandor clegane
13501,arya stark
13502,sandor clegane
13503,arya stark
13504,sandor clegane
13505,arya stark
13506,sandor clegane
13507,arya stark
13508,sandor clegane
13509,arya stark
13510,guard
13511,sandor clegane
13512,guard
13513,robin
13514,petyr
13515,robin
13516,petyr
13517,sansa stark
13518,tyrion lannister
13519,jaime lannister
13520,tyrion lannister
13521,jaime lannister
13522,tyrion lannister
13523,jaime lannister
13524,tyrion lannister
13525,jaime lannister
13526,tyrion lannister
13527,jaime lannister
13528,tyrion lannister
13529,jaime lannister
13530,tyrion lannister
13531,together
13532,tyrion lannister
13533,jaime lannister
13534,tyrion lannister
13535,jaime lannister
13536,tyrion lannister
13537,jaime lannister
13538,tyrion lannister
13539,jaime lannister
13540,tyrion lannister
13541,jaime lannister
13542,tyrion lannister
13543,jaime lannister
13544,tyrion lannister
13545,jaime lannister
13546,tyrion lannister
13547,jaime lannister
13548,jaime lannister
13549,tyrion lannister
13550,oberyn martell
13551,tyrion lannister
13552,oberyn martell
13553,tyrion lannister
13554,oberyn martell
13555,ellaria
13556,oberyn martell
13557,ellaria
13558,oberyn martell
13559,tyrion lannister
13560,pycell
13561,ellaria
13562,oberyn martell
13563,oberyn martell
13564,mountain
13565,oberyn martell
13566,oberyn martell
13567,oberyn martell
13568,oberyn martell
13569,oberyn martell
13570,oberyn martell
13571,oberyn martell
13572,mountain
13573,tywin lannister
13574,sam
13575,jon snow
13576,sam
13577,jon snow
13578,sam
13579,jon snow
13580,sam
13581,jon snow
13582,sam
13583,jon snow
13584,sam
13585,jon snow
13586,sam
13587,jon snow
13588,sam
13589,jon snow
13590,sam
13591,jon snow
13592,sam
13593,jon snow
13594,tormund
13595,ygritte
13596,tormund
13597,ygritte
13598,tormund
13599,ygritte
13600,styr
13601,ygritte
13602,styr
13603,ygritte
13604,styr
13605,ygritte
13606,styr
13607,ygritte
13608,styr
13609,ygritte
13610,aemon
13611,sam
13612,aemon
13613,sam
13614,aemon
13615,sam
13616,aemon
13617,sam
13618,aemon
13619,sam
13620,aemon
13621,sam
13622,aemon
13623,sam
13624,aemon
13625,sam
13626,aemon
13627,sam
13628,aemon
13629,pyp
13630,gilly
13631,pyp
13632,gilly
13633,sam
13634,pyp
13635,gilly
13636,sam
13637,pyp
13638,sam
13639,pyp
13640,sam
13641,sam
13642,gilly
13643,sam
13644,gilly
13645,sam
13646,gilly
13647,sam
13648,alliser
13649,thenn warg
13650,janos
13651,jon snow
13652,alliser
13653,jon snow
13654,alliser
13655,jon snow
13656,alliser
13657,sam
13658,gilly
13659,sam
13660,gilly
13661,sam
13662,gilly
13663,sam
13664,gilly
13665,sam
13666,gilly
13667,sam
13668,gilly
13669,sam
13670,sam
13671,pyp
13672,sam
13673,pyp
13674,sam
13675,pyp
13676,sam
13677,ygritte
13678,styr
13679,ygritte
13680,tormund
13681,tormund
13682,alliser
13683,alliser
13684,nights watch
13685,alliser
13686,alliser
13687,alliser
13688,member
13689,janos
13690,alliser
13691,janos
13692,alliser
13693,janos
13694,alliser
13695,janos
13696,tormund
13697,sam
13698,pyp
13699,sam
13700,pyp
13701,sam
13702,alliser
13703,nights watch
13704,alliser
13705,alliser
13706,alliser
13707,janos
13708,jon snow
13709,janos
13710,jon snow
13711,janos
13712,grenn
13713,janos
13714,jon snow
13715,jon snow
13716,grenn
13717,jon snow
13718,ed
13719,jon snow
13720,pyp
13721,sam
13722,pyp
13723,sam
13724,sam
13725,jon snow
13726,ed
13727,jon snow
13728,grenn
13729,jon snow
13730,grenn
13731,jon snow
13732,ed
13733,alliser
13734,alliser
13735,sam
13736,grenn
13737,sam
13738,grenn
13739,sam
13740,sam
13741,sam
13742,jon snow
13743,sam
13744,jon snow
13745,jon snow
13746,ed
13747,donnel
13748,cooper
13749,grenn
13750,donnel
13751,grenn
13752,donnel
13753,grenn
13754,donnel
13755,grenn
13756,all together
13757,jon snow
13758,sam
13759,jon snow
13760,sam
13761,ygritte
13762,jon snow
13763,ygritte
13764,ygritte
13765,jon snow
13766,ygritte
13767,ed
13768,ed
13769,ed
13770,ed
13771,jon snow
13772,tormund
13773,jon snow
13774,tormund
13775,jon snow
13776,sam
13777,sam
13778,jon snow
13779,sam
13780,jon snow
13781,sam
13782,jon snow
13783,sam
13784,jon snow
13785,sam
13786,jon snow
13787,sam
13788,jon snow
13789,sam
13790,jon snow
13791,jon snow
13792,sam
13793,jon snow
13794,sam
13795,mance
13796,jon snow
13797,mance
13798,jon snow
13799,mance
13800,jon snow
13801,mance
13802,jon snow
13803,mance
13804,jon snow
13805,mance
13806,jon snow
13807,mance
13808,mance
13809,mance
13810,jon snow
13811,jon snow
13812,mance
13813,jon snow
13814,mance
13815,jon snow
13816,mance
13817,jon snow
13818,mance
13819,jon snow
13820,mance
13821,jon snow
13822,mance
13823,mance
13824,mance
13825,jon snow
13826,mance
13827,mance
13828,stannis baratheon
13829,stannis baratheon
13830,mance
13831,davos
13832,mance
13833,stannis baratheon
13834,mance
13835,stannis baratheon
13836,mance
13837,stannis baratheon
13838,davos
13839,jon snow
13840,davos
13841,jon snow
13842,stannis baratheon
13843,jon snow
13844,stannis baratheon
13845,jon snow
13846,stannis baratheon
13847,jon snow
13848,pycelle
13849,cersei lannister
13850,pycelle
13851,qyburn
13852,pycelle
13853,qyburn
13854,pycelle
13855,qyburn
13856,pycelle
13857,qyburn
13858,pycelle
13859,cersei lannister
13860,pycelle
13861,cersei lannister
13862,cersei lannister
13863,qyburn
13864,cersei lannister
13865,qyburn
13866,cersei lannister
13867,qyburn
13868,cersei lannister
13869,tywin lannister
13870,cersei lannister
13871,tywin lannister
13872,cersei lannister
13873,tywin lannister
13874,cersei lannister
13875,tywin lannister
13876,cersei lannister
13877,tywin lannister
13878,cersei lannister
13879,tywin lannister
